Sample	Metazoa	Other	Unclassified
MUX8302.WHB4957.unmapped-both-read-and-mate	739.0	237908.0	33545.0
MUX8302.WHB4958.unmapped-both-read-and-mate	741.0	4811.0	9203.0
MUX8303.WHB4959.unmapped-both-read-and-mate	598.0	6053.0	8590.0
MUX8303.WHB4960.unmapped-both-read-and-mate	648.0	4269.0	8984.0
MUX8303.WHB4961.unmapped-both-read-and-mate	658.0	98951.0	17080.0
MUX8303.WHB4962.unmapped-both-read-and-mate	644.0	3837.0	9249.0
MUX8303.WHB4963.unmapped-both-read-and-mate	647.0	216958.0	33779.0
MUX8309.WHB4964.unmapped-both-read-and-mate	1243.0	283647.0	68582.0
MUX8309.WHB4965.unmapped-both-read-and-mate	1101.0	248048.0	58709.0
MUX8309.WHB4966.unmapped-both-read-and-mate	1009.0	332732.0	66989.0
MUX8309.WHB4967.unmapped-both-read-and-mate	1068.0	205132.0	56192.0
MUX8309.WHB4968.unmapped-both-read-and-mate	1122.0	286908.0	68588.0
MUX8310.WHB4969.unmapped-both-read-and-mate	1182.0	214459.0	61202.0
MUX8310.WHB4970.unmapped-both-read-and-mate	1188.0	4403.0	44558.0
MUX8310.WHB4971.unmapped-both-read-and-mate	904.0	4512.0	32247.0
MUX8310.WHB4972.unmapped-both-read-and-mate	889.0	3382.0	31542.0
MUX8310.WHB4973.unmapped-both-read-and-mate	1385.0	55367.0	54806.0
MUX8311.WHB4974.unmapped-both-read-and-mate	794.0	11066.0	24872.0
MUX8311.WHB4975.unmapped-both-read-and-mate	735.0	236477.0	40421.0
MUX8311.WHB4976.unmapped-both-read-and-mate	866.0	167469.0	41712.0
MUX8311.WHB4977.unmapped-both-read-and-mate	902.0	340567.0	55375.0
MUX8311.WHB4978.unmapped-both-read-and-mate	972.0	531984.0	79894.0
MUX8312.WHB4979.unmapped-both-read-and-mate	831.0	161739.0	36323.0
MUX8312.WHB4980.unmapped-both-read-and-mate	1046.0	157464.0	45243.0
MUX8312.WHB4981.unmapped-both-read-and-mate	777.0	215458.0	38960.0
MUX8312.WHB4983.unmapped-both-read-and-mate	752.0	3764.0	18107.0
MUX8313.WHB4986.unmapped-both-read-and-mate	793.0	8731.0	23976.0
MUX8313.WHB4987.unmapped-both-read-and-mate	924.0	215779.0	47126.0
MUX8313.WHB4988.unmapped-both-read-and-mate	979.0	260604.0	51655.0
MUX8314.WHB4989.unmapped-both-read-and-mate	910.0	320228.0	53303.0
MUX8314.WHB4990.unmapped-both-read-and-mate	944.0	366213.0	59828.0
MUX8314.WHB4991.unmapped-both-read-and-mate	879.0	251132.0	46062.0
MUX8314.WHB4992.unmapped-both-read-and-mate	763.0	164646.0	35420.0
MUX8314.WHB4993.unmapped-both-read-and-mate	952.0	193832.0	40400.0
MUX8315.WHB4994.unmapped-both-read-and-mate	910.0	3360.0	23821.0
MUX8315.WHB4995.unmapped-both-read-and-mate	1053.0	4203.0	32159.0
MUX8315.WHB4996.unmapped-both-read-and-mate	891.0	3950.0	26152.0
MUX8315.WHB4998.unmapped-both-read-and-mate	1053.0	6215.0	34185.0
MUX8316.WHB4999.unmapped-both-read-and-mate	969.0	170825.0	45398.0
MUX8316.WHB5000.unmapped-both-read-and-mate	659.0	179056.0	42536.0
MUX8316.WHB5001.unmapped-both-read-and-mate	1073.0	201349.0	53265.0
MUX8316.WHB5002.unmapped-both-read-and-mate	937.0	143359.0	42363.0
MUX8316.WHB5003.unmapped-both-read-and-mate	887.0	211805.0	45765.0
MUX8317.WHB5004.unmapped-both-read-and-mate	576.0	201701.0	29080.0
MUX8317.WHB5005.unmapped-both-read-and-mate	791.0	144468.0	29413.0
MUX8317.WHB5006.unmapped-both-read-and-mate	648.0	5313.0	10314.0
MUX8317.WHB5007.unmapped-both-read-and-mate	659.0	4988.0	9884.0
MUX8317.WHB5008.unmapped-both-read-and-mate	737.0	6812.0	11288.0
MUX8318.WHB5010.unmapped-both-read-and-mate	726.0	6665.0	11635.0
MUX8318.WHB5011.unmapped-both-read-and-mate	650.0	193637.0	34765.0
MUX8318.WHB5012.unmapped-both-read-and-mate	626.0	331138.0	40471.0
MUX8318.WHB5013.unmapped-both-read-and-mate	877.0	181329.0	33345.0
MUX8319.WHB5014.unmapped-both-read-and-mate	824.0	264640.0	44585.0
MUX8319.WHB5015.unmapped-both-read-and-mate	1004.0	387757.0	59321.0
MUX8319.WHB5016.unmapped-both-read-and-mate	885.0	216722.0	41290.0
MUX8319.WHB5017.unmapped-both-read-and-mate	899.0	146625.0	32014.0
MUX8319.WHB5018.unmapped-both-read-and-mate	875.0	4425.0	20344.0
MUX8320.WHB5019.unmapped-both-read-and-mate	663.0	4588.0	13924.0
MUX8320.WHB5020.unmapped-both-read-and-mate	828.0	95798.0	23295.0
MUX8320.WHB5021.unmapped-both-read-and-mate	833.0	56105.0	20129.0
MUX8320.WHB5022.unmapped-both-read-and-mate	791.0	4546.0	14687.0
MUX8320.WHB5023.unmapped-both-read-and-mate	765.0	173115.0	35728.0
MUX8321.WHB5024.unmapped-both-read-and-mate	944.0	451575.0	62695.0
MUX8321.WHB5025.unmapped-both-read-and-mate	970.0	201577.0	44806.0
MUX8321.WHB5026.unmapped-both-read-and-mate	1077.0	227646.0	45653.0
MUX8321.WHB5027.unmapped-both-read-and-mate	893.0	163904.0	35232.0
MUX8321.WHB5028.unmapped-both-read-and-mate	770.0	291238.0	49709.0
MUX8322.WHB5029.unmapped-both-read-and-mate	935.0	165710.0	35046.0
MUX8322.WHB5030.unmapped-both-read-and-mate	1115.0	5897.0	19516.0
MUX8322.WHB5031.unmapped-both-read-and-mate	775.0	3584.0	14447.0
MUX8322.WHB5032.unmapped-both-read-and-mate	970.0	85406.0	25554.0
MUX8322.WHB5033.unmapped-both-read-and-mate	979.0	51381.0	23593.0
MUX8326.WHB5064.unmapped-both-read-and-mate	1106.0	89852.0	32384.0
MUX8326.WHB5065.unmapped-both-read-and-mate	1084.0	96605.0	33519.0
MUX8326.WHB5066.unmapped-both-read-and-mate	1061.0	41346.0	29423.0
MUX8326.WHB5067.unmapped-both-read-and-mate	1250.0	101581.0	41033.0
MUX8326.WHB5068.unmapped-both-read-and-mate	1080.0	5965.0	27902.0
MUX8327.WHB5069.unmapped-both-read-and-mate	1425.0	140495.0	44153.0
MUX8327.WHB5070.unmapped-both-read-and-mate	990.0	51756.0	40330.0
MUX8327.WHB5071.unmapped-both-read-and-mate	803.0	75702.0	23277.0
MUX8327.WHB5072.unmapped-both-read-and-mate	874.0	46102.0	23287.0
MUX8327.WHB5073.unmapped-both-read-and-mate	1065.0	107687.0	32680.0
MUX8328.WHB5074.unmapped-both-read-and-mate	852.0	81369.0	22782.0
MUX8328.WHB5075.unmapped-both-read-and-mate	976.0	123422.0	28372.0
MUX8328.WHB5076.unmapped-both-read-and-mate	805.0	93755.0	23940.0
MUX8328.WHB5077.unmapped-both-read-and-mate	767.0	67747.0	21277.0
MUX8328.WHB5078.unmapped-both-read-and-mate	711.0	72555.0	21453.0
MUX8329.WHB5079.unmapped-both-read-and-mate	917.0	113316.0	25935.0
MUX8329.WHB5080.unmapped-both-read-and-mate	957.0	5638.0	16429.0
MUX8329.WHB5081.unmapped-both-read-and-mate	797.0	103703.0	26612.0
MUX8329.WHB5082.unmapped-both-read-and-mate	908.0	32853.0	13368.0
MUX8329.WHB5083.unmapped-both-read-and-mate	752.0	64501.0	28983.0
MUX8330.WHB5084.unmapped-both-read-and-mate	859.0	56275.0	15521.0
MUX8330.WHB5085.unmapped-both-read-and-mate	708.0	143909.0	23473.0
MUX8330.WHB5086.unmapped-both-read-and-mate	748.0	91939.0	21619.0
MUX8330.WHB5087.unmapped-both-read-and-mate	730.0	84838.0	16803.0
MUX8330.WHB5088.unmapped-both-read-and-mate	787.0	90001.0	17871.0
MUX8331.WHB5089.unmapped-both-read-and-mate	759.0	105343.0	21789.0
MUX8331.WHB5090.unmapped-both-read-and-mate	706.0	89011.0	18407.0
MUX8331.WHB5091.unmapped-both-read-and-mate	709.0	134815.0	21885.0
MUX8331.WHB5092.unmapped-both-read-and-mate	685.0	145822.0	24509.0
MUX8331.WHB5093.unmapped-both-read-and-mate	746.0	136552.0	25596.0
MUX8332.WHB5094.unmapped-both-read-and-mate	749.0	29564.0	9563.0
MUX8332.WHB5095.unmapped-both-read-and-mate	669.0	73364.0	17026.0
MUX8332.WHB5097.unmapped-both-read-and-mate	757.0	135415.0	23038.0
MUX8332.WHB5098.unmapped-both-read-and-mate	776.0	100890.0	21578.0
MUX8333.WHB5099.unmapped-both-read-and-mate	768.0	102502.0	19864.0
MUX8333.WHB5100.unmapped-both-read-and-mate	710.0	100656.0	19087.0
MUX8333.WHB5101.unmapped-both-read-and-mate	802.0	96187.0	20974.0
MUX8333.WHB5102.unmapped-both-read-and-mate	676.0	81741.0	17597.0
MUX8333.WHB5103.unmapped-both-read-and-mate	657.0	100459.0	20119.0
MUX8336.WHB5104.unmapped-both-read-and-mate	759.0	159246.0	28718.0
MUX8336.WHB5105.unmapped-both-read-and-mate	662.0	154232.0	24724.0
MUX8336.WHB5106.unmapped-both-read-and-mate	803.0	66512.0	23176.0
MUX8336.WHB5107.unmapped-both-read-and-mate	718.0	75404.0	20775.0
MUX8336.WHB5108.unmapped-both-read-and-mate	846.0	58309.0	18754.0
MUX8337.WHB5109.unmapped-both-read-and-mate	766.0	118722.0	24319.0
MUX8337.WHB5110.unmapped-both-read-and-mate	772.0	78027.0	18052.0
MUX8337.WHB5111.unmapped-both-read-and-mate	776.0	94255.0	20181.0
MUX8337.WHB5112.unmapped-both-read-and-mate	795.0	156408.0	25531.0
MUX8337.WHB5113.unmapped-both-read-and-mate	739.0	70994.0	17872.0
MUX8338.WHB5114.unmapped-both-read-and-mate	782.0	73838.0	17458.0
MUX8338.WHB5115.unmapped-both-read-and-mate	720.0	114170.0	20727.0
MUX8338.WHB5116.unmapped-both-read-and-mate	711.0	183029.0	28013.0
MUX8338.WHB5117.unmapped-both-read-and-mate	694.0	127554.0	22413.0
MUX8338.WHB5118.unmapped-both-read-and-mate	690.0	57274.0	24389.0
MUX8339.WHB5119.unmapped-both-read-and-mate	664.0	61053.0	16018.0
MUX8339.WHB5120.unmapped-both-read-and-mate	753.0	48346.0	14755.0
MUX8339.WHB5121.unmapped-both-read-and-mate	813.0	117144.0	22224.0
MUX8339.WHB5122.unmapped-both-read-and-mate	781.0	106404.0	20444.0
MUX8339.WHB5123.unmapped-both-read-and-mate	849.0	63063.0	22234.0
MUX8349.WHB5034.unmapped-both-read-and-mate	1090.0	5446.0	27954.0
MUX8349.WHB5035.unmapped-both-read-and-mate	998.0	315259.0	59073.0
MUX8349.WHB5036.unmapped-both-read-and-mate	1032.0	349238.0	59233.0
MUX8349.WHB5037.unmapped-both-read-and-mate	1108.0	284491.0	54649.0
MUX8349.WHB5038.unmapped-both-read-and-mate	1075.0	279608.0	56137.0
MUX8350.WHB5039.unmapped-both-read-and-mate	701.0	218546.0	39192.0
MUX8350.WHB5040.unmapped-both-read-and-mate	901.0	192026.0	38747.0
MUX8350.WHB5041.unmapped-both-read-and-mate	925.0	5108.0	22194.0
MUX8350.WHB5042.unmapped-both-read-and-mate	952.0	5176.0	22859.0
MUX8350.WHB5043.unmapped-both-read-and-mate	904.0	4837.0	19711.0
MUX8351.WHB5044.unmapped-both-read-and-mate	888.0	70949.0	26564.0
MUX8351.WHB5045.unmapped-both-read-and-mate	803.0	57541.0	26404.0
MUX8351.WHB5046.unmapped-both-read-and-mate	1036.0	62449.0	32308.0
MUX8351.WHB5047.unmapped-both-read-and-mate	1007.0	64363.0	40678.0
MUX8351.WHB5048.unmapped-both-read-and-mate	1006.0	71436.0	41951.0
MUX8352.WHB5049.unmapped-both-read-and-mate	962.0	64253.0	26704.0
MUX8352.WHB5050.unmapped-both-read-and-mate	828.0	89687.0	31162.0
MUX8352.WHB5051.unmapped-both-read-and-mate	897.0	64615.0	25939.0
MUX8352.WHB5052.unmapped-both-read-and-mate	913.0	71589.0	25721.0
MUX8352.WHB5053.unmapped-both-read-and-mate	953.0	97873.0	29177.0
MUX8353.WHB5054.unmapped-both-read-and-mate	1176.0	80159.0	42145.0
MUX8353.WHB5055.unmapped-both-read-and-mate	950.0	71111.0	30071.0
MUX8353.WHB5056.unmapped-both-read-and-mate	1086.0	5243.0	28020.0
MUX8353.WHB5057.unmapped-both-read-and-mate	1109.0	191931.0	46999.0
MUX8353.WHB5058.unmapped-both-read-and-mate	1006.0	63184.0	45034.0
MUX8354.WHB5059.unmapped-both-read-and-mate	910.0	69481.0	51013.0
MUX8354.WHB5060.unmapped-both-read-and-mate	963.0	70538.0	48592.0
MUX8354.WHB5061.unmapped-both-read-and-mate	973.0	34591.0	23389.0
MUX8354.WHB5062.unmapped-both-read-and-mate	925.0	96008.0	34907.0
MUX8354.WHB5063.unmapped-both-read-and-mate	1002.0	90786.0	34917.0
MUX8358.WHB5124.unmapped-both-read-and-mate	1357.0	118447.0	58589.0
MUX8358.WHB5125.unmapped-both-read-and-mate	1152.0	95533.0	50532.0
MUX8358.WHB5126.unmapped-both-read-and-mate	1398.0	66820.0	55231.0
MUX8358.WHB5127.unmapped-both-read-and-mate	1058.0	104588.0	44356.0
MUX8358.WHB5128.unmapped-both-read-and-mate	1255.0	126572.0	62373.0
MUX8359.WHB5129.unmapped-both-read-and-mate	997.0	141411.0	47353.0
MUX8359.WHB5130.unmapped-both-read-and-mate	974.0	49722.0	50063.0
MUX8359.WHB5131.unmapped-both-read-and-mate	1171.0	63537.0	48304.0
MUX8359.WHB5132.unmapped-both-read-and-mate	1209.0	74917.0	44166.0
MUX8359.WHB5133.unmapped-both-read-and-mate	1284.0	124426.0	47633.0
MUX8360.WHB5134.unmapped-both-read-and-mate	984.0	153934.0	40994.0
MUX8360.WHB5135.unmapped-both-read-and-mate	878.0	71812.0	29679.0
MUX8360.WHB5136.unmapped-both-read-and-mate	998.0	75897.0	35353.0
MUX8360.WHB5137.unmapped-both-read-and-mate	891.0	69240.0	31222.0
MUX8360.WHB5138.unmapped-both-read-and-mate	1135.0	81871.0	36498.0
MUX8361.WHB5139.unmapped-both-read-and-mate	813.0	61200.0	26943.0
MUX8361.WHB5140.unmapped-both-read-and-mate	1095.0	152175.0	43148.0
MUX8361.WHB5141.unmapped-both-read-and-mate	896.0	161042.0	39146.0
MUX8361.WHB5142.unmapped-both-read-and-mate	879.0	93406.0	37407.0
MUX8361.WHB5143.unmapped-both-read-and-mate	1029.0	154156.0	38488.0
MUX8362.WHB5144.unmapped-both-read-and-mate	1310.0	79332.0	35563.0
MUX8362.WHB5145.unmapped-both-read-and-mate	1304.0	96465.0	41998.0
MUX8362.WHB5146.unmapped-both-read-and-mate	1132.0	73883.0	33833.0
MUX8362.WHB5147.unmapped-both-read-and-mate	1308.0	109062.0	36602.0
MUX8362.WHB5148.unmapped-both-read-and-mate	1370.0	139877.0	44151.0
MUX8363.WHB5149.unmapped-both-read-and-mate	1290.0	158696.0	42777.0
MUX8363.WHB5150.unmapped-both-read-and-mate	1604.0	115365.0	48126.0
MUX8363.WHB5151.unmapped-both-read-and-mate	1409.0	117996.0	40405.0
MUX8363.WHB5152.unmapped-both-read-and-mate	1013.0	100322.0	33724.0
MUX8363.WHB5153.unmapped-both-read-and-mate	1197.0	104162.0	38840.0
MUX8364.WHB5154.unmapped-both-read-and-mate	936.0	86236.0	38643.0
MUX8364.WHB5155.unmapped-both-read-and-mate	1165.0	108872.0	43692.0
MUX8364.WHB5156.unmapped-both-read-and-mate	1511.0	89101.0	64698.0
MUX8364.WHB5157.unmapped-both-read-and-mate	1205.0	63077.0	41381.0
MUX8364.WHB5158.unmapped-both-read-and-mate	1169.0	108147.0	41886.0
MUX8365.WHB5159.unmapped-both-read-and-mate	1386.0	112951.0	46644.0
MUX8365.WHB5160.unmapped-both-read-and-mate	956.0	113156.0	37495.0
MUX8365.WHB5161.unmapped-both-read-and-mate	1159.0	115548.0	35610.0
MUX8365.WHB5162.unmapped-both-read-and-mate	1356.0	81712.0	47414.0
MUX8365.WHB5163.unmapped-both-read-and-mate	1308.0	72417.0	37013.0
MUX8366.WHB5164.unmapped-both-read-and-mate	917.0	137539.0	31095.0
MUX8366.WHB5166.unmapped-both-read-and-mate	876.0	92245.0	38665.0
MUX8366.WHB5167.unmapped-both-read-and-mate	980.0	140671.0	31704.0
MUX8366.WHB5168.unmapped-both-read-and-mate	1033.0	102501.0	29007.0
MUX8367.WHB5169.unmapped-both-read-and-mate	894.0	58381.0	25539.0
MUX8367.WHB5170.unmapped-both-read-and-mate	1146.0	79646.0	29751.0
MUX8367.WHB5171.unmapped-both-read-and-mate	1177.0	108854.0	29747.0
MUX8367.WHB5172.unmapped-both-read-and-mate	1194.0	68103.0	26528.0
MUX8367.WHB5173.unmapped-both-read-and-mate	1121.0	110526.0	28948.0
MUX8368.WHB5174.unmapped-both-read-and-mate	1084.0	78443.0	25162.0
MUX8368.WHB5175.unmapped-both-read-and-mate	1359.0	102817.0	30654.0
MUX8368.WHB5176.unmapped-both-read-and-mate	1076.0	143199.0	31134.0
MUX8368.WHB5177.unmapped-both-read-and-mate	960.0	107549.0	28106.0
MUX8368.WHB5178.unmapped-both-read-and-mate	977.0	78711.0	44870.0
MUX8369.WHB5179.unmapped-both-read-and-mate	1075.0	112657.0	29504.0
MUX8369.WHB5180.unmapped-both-read-and-mate	1120.0	87219.0	29928.0
MUX8369.WHB5181.unmapped-both-read-and-mate	1139.0	83700.0	27779.0
MUX8369.WHB5182.unmapped-both-read-and-mate	1363.0	95625.0	32760.0
MUX8369.WHB5183.unmapped-both-read-and-mate	1000.0	65972.0	30120.0
MUX8370.WHB5184.unmapped-both-read-and-mate	747.0	61795.0	18375.0
MUX8370.WHB5185.unmapped-both-read-and-mate	922.0	104699.0	23999.0
MUX8370.WHB5186.unmapped-both-read-and-mate	967.0	108751.0	22890.0
MUX8370.WHB5187.unmapped-both-read-and-mate	940.0	107979.0	23732.0
MUX8370.WHB5188.unmapped-both-read-and-mate	758.0	101693.0	24482.0
MUX8371.WHB5190.unmapped-both-read-and-mate	874.0	146000.0	31761.0
MUX8371.WHB5191.unmapped-both-read-and-mate	987.0	82868.0	25792.0
MUX8371.WHB5192.unmapped-both-read-and-mate	930.0	79036.0	23792.0
MUX8371.WHB5193.unmapped-both-read-and-mate	849.0	51111.0	20706.0
MUX8372.WHB5194.unmapped-both-read-and-mate	1037.0	93659.0	22384.0
MUX8372.WHB5195.unmapped-both-read-and-mate	867.0	125206.0	24799.0
MUX8372.WHB5196.unmapped-both-read-and-mate	920.0	149079.0	27807.0
MUX8372.WHB5197.unmapped-both-read-and-mate	1197.0	94942.0	24014.0
MUX8372.WHB5198.unmapped-both-read-and-mate	1097.0	72140.0	27922.0
MUX8373.WHB5200.unmapped-both-read-and-mate	864.0	165438.0	28780.0
MUX8373.WHB5201.unmapped-both-read-and-mate	876.0	81136.0	20641.0
MUX8373.WHB5202.unmapped-both-read-and-mate	781.0	80577.0	22498.0
MUX8373.WHB5203.unmapped-both-read-and-mate	873.0	123732.0	25153.0
MUX8374.WHB5204.unmapped-both-read-and-mate	1151.0	118131.0	37700.0
MUX8374.WHB5205.unmapped-both-read-and-mate	1152.0	64681.0	40428.0
MUX8374.WHB5206.unmapped-both-read-and-mate	934.0	81309.0	32954.0
MUX8374.WHB5207.unmapped-both-read-and-mate	1136.0	149060.0	44419.0
MUX8374.WHB5208.unmapped-both-read-and-mate	1035.0	114560.0	36338.0
MUX8375.WHB5209.unmapped-both-read-and-mate	1110.0	98742.0	35747.0
MUX8375.WHB5210.unmapped-both-read-and-mate	1101.0	120637.0	36642.0
MUX8375.WHB5211.unmapped-both-read-and-mate	931.0	126174.0	35531.0
MUX8375.WHB5212.unmapped-both-read-and-mate	1107.0	108337.0	36245.0
MUX8375.WHB5213.unmapped-both-read-and-mate	1063.0	110445.0	36324.0
MUX8376.WHB5214.unmapped-both-read-and-mate	859.0	104233.0	29463.0
MUX8376.WHB5216.unmapped-both-read-and-mate	855.0	107948.0	28498.0
MUX8376.WHB5217.unmapped-both-read-and-mate	1086.0	84154.0	31827.0
MUX8376.WHB5218.unmapped-both-read-and-mate	1002.0	134438.0	33380.0
MUX8377.WHB5219.unmapped-both-read-and-mate	1007.0	64713.0	29613.0
MUX8377.WHB5220.unmapped-both-read-and-mate	1047.0	71110.0	30732.0
MUX8377.WHB5221.unmapped-both-read-and-mate	947.0	134976.0	33337.0
MUX8377.WHB5222.unmapped-both-read-and-mate	996.0	122086.0	31350.0
MUX8377.WHB5223.unmapped-both-read-and-mate	1197.0	70352.0	31798.0
MUX8378.WHB5224.unmapped-both-read-and-mate	1353.0	170668.0	51345.0
MUX8378.WHB5227.unmapped-both-read-and-mate	1288.0	102119.0	44861.0
MUX8378.WHB5228.unmapped-both-read-and-mate	1120.0	82010.0	36753.0
MUX8378.WHB5233.unmapped-both-read-and-mate	1134.0	118478.0	41002.0
MUX8379.WHB5226.unmapped-both-read-and-mate	1116.0	74651.0	33111.0
MUX8379.WHB5229.unmapped-both-read-and-mate	1068.0	82045.0	35875.0
MUX8379.WHB5230.unmapped-both-read-and-mate	1289.0	184891.0	49227.0
MUX8379.WHB5231.unmapped-both-read-and-mate	1160.0	104040.0	37518.0
MUX8379.WHB5232.unmapped-both-read-and-mate	1134.0	83787.0	35702.0
MUX8380.WHB5234.unmapped-both-read-and-mate	1239.0	117675.0	45735.0
MUX8380.WHB5235.unmapped-both-read-and-mate	1323.0	78348.0	43465.0
MUX8380.WHB5236.unmapped-both-read-and-mate	1354.0	95036.0	47822.0
MUX8380.WHB5237.unmapped-both-read-and-mate	1327.0	123208.0	50971.0
MUX8380.WHB5334.unmapped-both-read-and-mate	986.0	15869.0	34854.0
MUX8381.WHB5335.unmapped-both-read-and-mate	980.0	17559.0	37449.0
MUX8381.WHB5336.unmapped-both-read-and-mate	1192.0	6912.0	37376.0
MUX8381.WHB5337.unmapped-both-read-and-mate	968.0	9023.0	31997.0
MUX8381.WHB5338.unmapped-both-read-and-mate	800.0	5968.0	25648.0
MUX8381.WHB5339.unmapped-both-read-and-mate	1050.0	3477.0	29392.0
MUX8386.WHB5340.unmapped-both-read-and-mate	1099.0	6962.0	24336.0
MUX8386.WHB5341.unmapped-both-read-and-mate	996.0	16464.0	27603.0
MUX8386.WHB5342.unmapped-both-read-and-mate	1071.0	15039.0	29553.0
MUX8386.WHB5343.unmapped-both-read-and-mate	1075.0	21142.0	30738.0
MUX8386.WHB5344.unmapped-both-read-and-mate	1044.0	17526.0	29777.0
MUX8387.WHB5345.unmapped-both-read-and-mate	974.0	8588.0	24084.0
MUX8387.WHB5346.unmapped-both-read-and-mate	933.0	20995.0	29235.0
MUX8387.WHB5347.unmapped-both-read-and-mate	732.0	32063.0	39971.0
MUX8388.WHB5350.unmapped-both-read-and-mate	833.0	12106.0	23712.0
MUX8388.WHB5351.unmapped-both-read-and-mate	638.0	12300.0	24809.0
MUX8388.WHB5352.unmapped-both-read-and-mate	943.0	10773.0	22334.0
MUX8388.WHB5353.unmapped-both-read-and-mate	935.0	14112.0	27274.0
MUX8388.WHB5354.unmapped-both-read-and-mate	890.0	2782.0	14156.0
MUX8389.WHB5355.unmapped-both-read-and-mate	877.0	11620.0	23356.0
MUX8389.WHB5356.unmapped-both-read-and-mate	894.0	12510.0	25105.0
MUX8389.WHB5357.unmapped-both-read-and-mate	773.0	6342.0	17797.0
MUX8389.WHB5358.unmapped-both-read-and-mate	647.0	42172.0	44758.0
MUX8390.WHB5360.unmapped-both-read-and-mate	429.0	31012.0	36706.0
MUX8390.WHB5362.unmapped-both-read-and-mate	671.0	7846.0	13798.0
MUX8390.WHB5363.unmapped-both-read-and-mate	741.0	8410.0	15169.0
MUX8390.WHB5364.unmapped-both-read-and-mate	841.0	16733.0	20237.0
MUX8391.WHB5365.unmapped-both-read-and-mate	744.0	8816.0	15660.0
MUX8391.WHB5366.unmapped-both-read-and-mate	462.0	26410.0	28373.0
MUX8391.WHB5367.unmapped-both-read-and-mate	722.0	8257.0	15424.0
MUX8391.WHB5368.unmapped-both-read-and-mate	800.0	7783.0	14510.0
MUX8391.WHB5369.unmapped-both-read-and-mate	757.0	10060.0	17329.0
MUX8392.WHB5370.unmapped-both-read-and-mate	731.0	17474.0	17051.0
MUX8392.WHB5372.unmapped-both-read-and-mate	732.0	12028.0	17149.0
MUX8392.WHB5373.unmapped-both-read-and-mate	715.0	19638.0	19637.0
MUX8392.WHB5374.unmapped-both-read-and-mate	730.0	5560.0	11271.0
MUX8393.WHB5376.unmapped-both-read-and-mate	777.0	7260.0	12756.0
MUX8393.WHB5377.unmapped-both-read-and-mate	651.0	9716.0	15478.0
MUX8393.WHB5378.unmapped-both-read-and-mate	766.0	10329.0	16163.0
MUX8393.WHB5379.unmapped-both-read-and-mate	715.0	11679.0	17042.0
MUX8431.WHB5380.unmapped-both-read-and-mate	662.0	10343.0	16087.0
MUX8431.WHB5381.unmapped-both-read-and-mate	680.0	9277.0	14633.0
MUX8431.WHB5382.unmapped-both-read-and-mate	543.0	19141.0	21232.0
MUX8431.WHB5383.unmapped-both-read-and-mate	818.0	147428.0	25226.0
MUX8431.WHB5384.unmapped-both-read-and-mate	809.0	181987.0	32864.0
MUX8432.WHB5385.unmapped-both-read-and-mate	764.0	203165.0	35203.0
MUX8432.WHB5386.unmapped-both-read-and-mate	770.0	169641.0	30336.0
MUX8432.WHB5388.unmapped-both-read-and-mate	727.0	166393.0	30657.0
MUX8432.WHB5389.unmapped-both-read-and-mate	708.0	176867.0	34976.0
MUX8433.WHB5390.unmapped-both-read-and-mate	712.0	186761.0	34473.0
MUX8433.WHB5391.unmapped-both-read-and-mate	763.0	250896.0	41064.0
MUX8433.WHB5392.unmapped-both-read-and-mate	769.0	263032.0	40946.0
MUX8433.WHB5393.unmapped-both-read-and-mate	848.0	225467.0	37073.0
MUX8433.WHB5395.unmapped-both-read-and-mate	853.0	153831.0	26552.0
MUX8434.WHB5397.unmapped-both-read-and-mate	900.0	274809.0	47150.0
MUX8434.WHB5398.unmapped-both-read-and-mate	728.0	210294.0	36064.0
MUX8434.WHB5399.unmapped-both-read-and-mate	725.0	215710.0	35952.0
