#Position (bp)	Coverage	Std
1.9987769485E9	1.4919123431875802E-4	0.01227530637751847
2.0068203165E9	1.4919123431875802E-4	0.012214386366852738
2.0148636845E9	2.610846600578265E-4	0.016234875442386547
2.0229070525E9	1.4919123431875802E-4	0.012183812135254065
2.0309504205E9	7.459561715937901E-5	0.009656320285140907
2.0389937885E9	1.866133689270465E-4	0.013917613033749268
2.0470371565E9	2.561116189138679E-4	0.017114675672625573
2.0550805245E9	7.459561715937901E-5	0.008636875428034088
2.0631238925E9	1.8599173878405166E-4	0.013728738447360375
2.0711672605E9	1.864890428984475E-4	0.014834320699653491
2.0761159635E9	4.854269437843237E-4	0.023684125521250085
2.0801376475E9	0.0	0.0
2.0872539965E9	0.0	0.0
2.0952973645E9	4.473250508990761E-4	0.02294333029636321
2.1033407325E9	1.8537010864105684E-4	0.014300920146805151
2.1113841005E9	1.4919123431875802E-4	0.012214386366852738
2.1194274685E9	2.213003309061577E-4	0.016496959616945615
2.1274708365E9	1.118934257390685E-4	0.011049351115978876
2.1355142045E9	1.864890428984475E-4	0.015530373320754146
2.1435575725E9	1.4931556034735696E-4	0.012234726741253924
2.1516009405E9	2.8831206032099986E-4	0.017477672964890292
2.1596443085E9	2.610846600578265E-4	0.01699804960764601
2.1676876765E9	4.04929875146829E-4	0.020877908330768465
2.1757310445E9	1.4807230006136732E-4	0.01305568784894848
2.1837744125E9	1.4919123431875802E-4	0.012406273550326008
2.1896017035E9	8.307455609110953E-5	0.009413440382268155
2.1936233875E9	0.0	0.0
2.1998611485E9	0.0	0.0
2.2079045165E9	0.0	0.0
2.2159478845E9	2.962689261513336E-4	0.017591119497713154
2.2239912525E9	1.8325656615487441E-4	0.013646992007077955
2.2320346205E9	2.23786851478137E-4	0.015498318852482046
2.2400779885E9	1.4794797403276837E-4	0.013361593358133368
2.2481213565E9	1.4869393020436214E-4	0.012194012063482721
2.2561647245E9	8.367141724710345E-5	0.009147208166818084
2.2642080925E9	1.4919123431875802E-4	0.012486185961417607
2.2722514605E9	1.4919123431875802E-4	0.013145842679439055
2.2802948285E9	2.206787007631629E-4	0.017067392448976353
2.2883381965E9	1.864890428984475E-4	0.014050969127257965
2.2954054545E9	1.9700719798632375E-4	0.016023921119444368
2.2994271385E9	0.0	0.0
2.3044249325E9	0.0	0.0
2.3124683005E9	0.0	0.0
2.3205116685E9	7.459561715937901E-5	0.008947958561467162
2.3285550365E9	2.23786851478137E-4	0.015554370821527495
2.3365984045E9	1.118934257390685E-4	0.010856384071679614
2.3446417725E9	1.4919123431875802E-4	0.012214386366852738
2.3526851405E9	3.354316251600076E-4	0.019663518223928828
2.3607285085E9	1.478236480041694E-4	0.012471241388783446
2.3687718765E9	2.9838246863751603E-4	0.01800672881414336
2.3768152445E9	1.4919123431875802E-4	0.01273268005146797
2.3848586125E9	3.7297808579689504E-5	0.007496356776910513
2.3929019805E9	1.864890428984475E-4	0.01399777914784945
2.398682941E9	3.4104928929591227E-4	0.019775486131217594
2.402704625E9	6.298600053261846E-5	0.007936372000644782
2.4089887165E9	1.4919123431875802E-4	0.012887962376117385
2.4170320845E9	2.977608384945212E-4	0.01878727215942915
2.4250754525E9	2.1694891990519394E-4	0.014804958237697778
2.4331188205E9	4.4720072487047715E-4	0.02165543303365915
2.4411621885E9	3.7297808579689504E-5	0.006107193183426369
2.4492055565E9	4.387465549257475E-4	0.027232421129837616
2.4572489245E9	3.7297808579689504E-5	0.006107193183426369
2.4652922925E9	1.4919123431875802E-4	0.01381900068485454
2.4733356605E9	1.118934257390685E-4	0.010764379157863001
2.4813790285E9	2.610846600578265E-4	0.016234875442386547
2.4880906375E9	5.576363653261708E-5	0.007467505375466233
2.4921123215E9	0.0	0.0
2.4974657645E9	1.4546145346078907E-4	0.01333364994652702
2.5055091325E9	1.4546145346078907E-4	0.012060740170519762
2.5135525005E9	7.459561715937901E-5	0.008694263935962074
2.5215958685E9	2.2366252544953806E-4	0.016204214649313126
2.5296392365E9	3.7297808579689504E-5	0.006267936266210191
2.5376826045E9	2.426844078251797E-4	0.017034581026546685
2.5457259725E9	2.23786851478137E-4	0.015272053877971304
2.5537693405E9	1.118934257390685E-4	0.010694856067804176
2.5618127085E9	1.118934257390685E-4	0.010729673922475072
2.5698560765E9	1.118934257390685E-4	0.010577968885332785
2.573957882E9	0.0	0.0
2.577979566E9	2.2833584397050663E-4	0.015880310272181695
2.5859428125E9	1.4919123431875802E-4	0.01285898977511933
2.5939861805E9	1.4919123431875802E-4	0.013050925606277207
2.6020295485E9	3.7297808579689504E-5	0.006107193183426369
2.6100729165E9	1.118934257390685E-4	0.010844926143345602
2.6181162845E9	1.4919123431875802E-4	0.01327758669914576
2.6261596525E9	2.23786851478137E-4	0.014959507059998234
2.6342030205E9	1.4919123431875802E-4	0.012476224902024819
2.6422463885E9	1.4919123431875802E-4	0.01327758669914576
2.6502897565E9	2.9838246863751603E-4	0.019105528518378163
2.6543613645E9	0.0	0.0
2.6583830485E9	1.5106652969967973E-4	0.012968708612103344
2.6663764925E9	2.4579255854015385E-4	0.016092579581025664
2.6744198605E9	7.459561715937901E-5	0.009208167651845515
2.6824632285E9	2.23786851478137E-4	0.01546619794986501
2.6905065965E9	2.750091752609106E-4	0.017324059369498292
2.6985499645E9	1.1176909971046954E-4	0.011972798794542848
2.7065933325E9	2.107326184752457E-4	0.01532487742278694
2.7118219605E9	0.0	0.0
2.7158436445E9	2.1298592409956158E-4	0.015225484292293813
2.7226800685E9	2.1794352813398567E-4	0.01645923498578062
2.7307234365E9	1.8437550041226511E-4	0.01359679390616262
2.7387668045E9	2.2428415559253289E-4	0.015100130345480526
2.7468101725E9	1.8499713055525994E-4	0.014657263640223284
2.7548535405E9	1.4919123431875802E-4	0.012486185961417607
2.7628969085E9	2.9229049323616676E-4	0.017491894019289418
2.7709402765E9	1.118934257390685E-4	0.010879263726292082
2.776217516E9	2.3893806366982582E-4	0.015457621539869121
2.7802392E9	0.0	0.0
2.7870270125E9	1.8325656615487441E-4	0.014042118122205014
2.7950703805E9	1.3812621777345012E-4	0.011752711081850439
2.8031137485E9	1.4919123431875802E-4	0.012214386366852738
2.8111571165E9	2.224192651635484E-4	0.014947035605508543
2.8192004845E9	1.118934257390685E-4	0.010577968885332785
2.8237026115E9	3.122118544759732E-4	0.0176695176639311
2.8277242955E9	0.0	0.0
2.8352872205E9	3.7297808579689504E-5	0.006782376470059521
2.8433305885E9	2.23786851478137E-4	0.015157654859868242
2.8513739565E9	1.4919123431875802E-4	0.012878312084703466
2.8594173245E9	1.118934257390685E-4	0.01079897285975982
2.8674606925E9	1.4919123431875802E-4	0.01307947305330669
2.8732419495E9	2.546072257303334E-4	0.015956416443874025
2.8772636335E9	2.643548437720342E-4	0.017094002925262627
2.8835474285E9	3.7297808579689504E-5	0.006107193183426369
2.8915907965E9	1.4807230006136732E-4	0.01216849621199626
2.8996341645E9	3.72978085796895E-4	0.020051692609080483
2.9076775325E9	1.118934257390685E-4	0.011694384612234262
2.9157209005E9	3.2113413187112664E-4	0.018951989252382187
2.9237642685E9	2.23786851478137E-4	0.015377519513732748
2.9318076365E9	2.23786851478137E-4	0.01601901754254186
2.9398510045E9	3.7297808579689504E-5	0.006107193183426369
2.9478943725E9	1.4919123431875802E-4	0.01281055649652402
2.9559377405E9	1.861160648126506E-4	0.013651546317902913
2.9639811085E9	1.864890428984475E-4	0.01430526627063951
2.9720244765E9	3.724807816824992E-4	0.019995812260927823
2.9800678445E9	3.2996127990165316E-4	0.018797195888702618
2.9881112125E9	1.4931556034735696E-4	0.01249613908054404
2.9961545805E9	1.864890428984475E-4	0.01452947337521366
3.0041979485E9	7.459561715937901E-5	0.01029202489145446
3.0122413165E9	1.4919123431875802E-4	0.012214386366852738
3.0202846845E9	2.610846600578265E-4	0.01704187791316386
3.027674393E9	3.500568359879805E-4	0.019203181067256592
3.031696077E9	0.0	0.0
3.0363714205E9	0.0	0.0
3.0444147885E9	3.7297808579689504E-5	0.006107193183426369
3.0524581565E9	0.0	0.0
3.0605015245E9	0.0	0.0
3.0685448925E9	0.0	0.0
3.0765882605E9	0.0	0.0
3.0844398885E9	0.0	0.0
3.088278117E9	0.03621220351258374	0.20228640579440732
3.088373929E9	0.0	0.0
3.0884774725E9	0.0	0.0
3.0885573295E9	0.0	0.0
3.0886372415E9	0.009333582228859437	0.09725240352768097
3.0886706715E9	0.0	0.0
3.0887081185E9	0.0	0.0
3.0887493115E9	0.0	0.0
3.088858438E9	0.0	0.0
3.088966832E9	0.0	0.0
3.089008063E9	0.0	0.0
3.089109657E9	0.0	0.0
3.089267292E9	0.0	0.0
3.08942189E9	0.0	0.0
3.089604443E9	0.0	0.0
3.089755642E9	0.0	0.0
3.0898220175E9	0.0	0.0
3.0898610755E9	0.0	0.0
3.089968525E9	0.0	0.0
3.0900764725E9	0.005941101152368758	0.07707853885725104
3.0901461555E9	0.0	0.0
3.090297168E9	0.0	0.0
3.090503609E9	0.0	0.0
3.0907062205E9	0.0	0.0
3.09089898E9	0.0015407193853835346	0.03925199848903919
3.091013772E9	0.0	0.0
3.091052607E9	0.0	0.0
3.0911587895E9	0.001707077136739772	0.041316790010112986
3.091267064E9	0.0	0.0
3.0915130575E9	0.0	0.0
3.092673561E9	0.0	0.0
3.093702736E9	0.0	0.0
3.093935951E9	0.0	0.0
3.094132646E9	0.0	0.0
3.0942642985E9	0.0	0.0
3.094360447E9	0.0	0.0
3.0944711045E9	0.0	0.0
3.0946435155E9	0.0	0.0
3.094747446E9	0.0	0.0
3.0948598115E9	0.0	0.0
3.0950026905E9	0.0	0.0
3.095104297E9	0.0	0.0
3.095190977E9	0.0	0.0
3.0952465895E9	0.0	0.0
3.0952663465E9	0.0	0.0
3.095268566E9	0.0	0.0
3.0952706195E9	0.0	0.0
3.0952723265E9	0.0	0.0
3.0952838005E9	0.0	0.0
3.0952967465E9	0.0	0.0
3.095299555E9	0.0	0.0
3.0953008775E9	0.0	0.0
3.0953027375E9	0.0	0.0
3.0953043745E9	0.0	0.0
3.095311073E9	0.0	0.0
3.0953361175E9	0.0	0.0
3.095355552E9	0.0	0.0
3.0953574645E9	0.0	0.0
3.095360032E9	0.0	0.0
3.095361791E9	0.0	0.0
3.095363378E9	0.0	0.0
3.095365611E9	0.0	0.0
3.0953678415E9	0.0	0.0
3.095369933E9	0.0	0.0
3.095371677E9	0.0	0.0
3.09537289E9	0.0	0.0
3.0953743225E9	0.0	0.0
3.095375945E9	0.0	0.0
3.095572656E9	7.651870499743662E-4	0.029361722411519377
3.095769303E9	0.0	0.0
3.0957708065E9	0.0	0.0
3.0957736535E9	0.0	0.0
3.095822105E9	0.0	0.0
3.095924849E9	0.0	0.0
3.095983129E9	0.0	0.0
3.095986364E9	0.0	0.0
3.0959887305E9	0.0	0.0
3.0959909825E9	0.0	0.0
3.095993051E9	0.0	0.0
3.0959946765E9	0.0	0.0
3.096006671E9	0.0	0.0
3.0960870785E9	0.0	0.0
3.0961589785E9	0.0	0.0
3.096165879E9	0.0	0.0
3.096173123E9	0.0	0.0
3.09617898E9	0.0	0.0
3.096183283E9	0.0	0.0
3.096185859E9	0.0	0.0
3.0961883E9	0.0	0.0
3.0961908755E9	0.0	0.0
3.096192456E9	0.0	0.0
3.096238607E9	0.0	0.0
3.0962848625E9	0.0	0.0
3.096286263E9	0.0	0.0
3.0962877625E9	0.0	0.0
3.096289947E9	0.0	0.0
3.096292208E9	0.0	0.0
3.0962965075E9	0.0	0.0
3.096315547E9	0.0	0.0
3.0963533005E9	0.0	0.0
3.09637788E9	0.0	0.0
3.096382479E9	0.0	0.0
3.0963879875E9	0.0	0.0
3.0963943185E9	0.0	0.0
3.096398918E9	0.0	0.0
3.0964033365E9	0.0	0.0
3.0964070605E9	0.0	0.0
3.0964084065E9	0.0	0.0
3.0964096105E9	0.0	0.0
3.096411644E9	0.0	0.0
3.0964135175E9	0.0	0.0
3.0964147555E9	0.0	0.0
3.0964161835E9	0.0	0.0
3.0964174105E9	0.0	0.0
3.096418484E9	0.2604817127564674	0.6570824601984487
3.096419946E9	0.0	0.0
3.096422275E9	0.0	0.0
3.0964254675E9	0.0	0.0
3.0964313925E9	0.0	0.0
3.0964360765E9	0.0	0.0
3.096437123E9	0.0	0.0
3.0964382945E9	0.0	0.0
3.096440137E9	0.0	0.0
3.096442099E9	0.0	0.0
3.096443439E9	0.0	0.0
3.0964449505E9	0.0	0.0
3.0964464985E9	0.0	0.0
3.0964475915E9	0.0	0.0
3.0964489705E9	0.0	0.0
3.0964506065E9	0.0	0.0
3.0964522235E9	0.0	0.0
3.0964537525E9	0.0	0.0
3.0964552355E9	0.0	0.0
3.09645655E9	0.0	0.0
3.0964580005E9	0.0	0.0
3.0964594605E9	0.0	0.0
3.096462063E9	0.0	0.0
3.0964647385E9	0.0	0.0
3.0964666345E9	0.0	0.0
3.0964687875E9	0.0	0.0
3.096470338E9	0.0	0.0
3.0964722525E9	0.0	0.0
3.096474844E9	0.0	0.0
3.0964802425E9	0.0	0.0
3.0964880595E9	0.0	0.0
